Date,BIL,CBFSX,GVI,HYG,IYR,JEDAX,JKD,LDVIX,USCI,VEMAX,VIGRX,VTIAX,^RUT
2020-06-16,91.53700256347656,10.550950050354004,116.25118255615234,81.53739166259766,82.2611083984375,7.487887859344482,175.083740234375,25.649999618530273,26.5,32.50193405151367,102.6988525390625,26.41064453125,1452.260009765625
2020-06-17,91.53700256347656,10.550950050354004,116.54859924316406,81.15692138671875,81.14785766601562,7.487887859344482,174.8445587158203,25.8700008392334,26.56999969482422,32.63016891479492,102.94802856445312,26.469974517822266,1426.530029296875
2020-06-18,91.5270004272461,10.560829162597656,116.56842803955078,81.1276626586914,80.2831039428711,7.478034973144531,174.6352996826172,26.170000076293945,26.309999465942383,32.71894073486328,103.11746215820312,26.41064453125,1427.3299560546875
2020-06-19,91.5270004272461,10.580588340759277,116.55851745605469,80.8544921875,79.26925659179688,7.507593154907227,172.99098205566406,26.139999389648438,26.469999313354492,32.78629684448242,102.73872375488281,26.354995727539062,1418.6300048828125
2020-06-22,91.5270004272461,10.570708274841309,116.52877044677734,80.79596710205078,79.12015533447266,7.507593154907227,174.23666381835938,26.829999923706055,26.520000457763672,33.03392791748047,104.04438781738281,26.573625564575195,1433.530029296875
2020-06-23,91.5270004272461,10.550950050354004,116.53868865966797,80.91303253173828,78.88160705566406,7.5272979736328125,175.4225616455078,27.100000381469727,26.639999389648438,33.370704650878906,104.712158203125,26.782320022583008,1439.3399658203125
2020-06-24,91.5270004272461,10.541071891784668,116.4593734741211,80.08380126953125,76.62528228759766,7.507593154907227,171.04771423339844,26.25,26.219999313354492,32.92497253417969,102.2020492553711,26.176115036010742,1389.739990234375
2020-06-25,91.53700256347656,10.531192779541016,116.49903106689453,80.11307525634766,77.56956481933594,7.487887859344482,172.83152770996094,26.829999923706055,26.299999237060547,33.05373764038086,103.35027313232422,26.414621353149414,1413.31005859375
2020-06-26,91.5270004272461,10.561878204345703,116.5981674194336,79.35211944580078,76.02890014648438,7.491830825805664,169.60272216796875,25.950000762939453,26.1200008392334,32.62781524658203,100.71434783935547,26.06679916381836,1378.780029296875
2020-06-29,91.5270004272461,10.561878204345703,116.68738555908203,78.90337371826172,77.45027923583984,7.481973648071289,171.61575317382812,26.18000030517578,26.459999084472656,32.8358268737793,101.96241760253906,26.26555633544922,1421.2099609375
2020-06-30,91.5270004272461,10.571776390075684,116.70722198486328,79.62528991699219,78.33491516113281,7.491830825805664,173.9376983642578,26.959999084472656,26.579999923706055,32.91506576538086,103.84950256347656,26.335119247436523,1441.3699951171875
2020-07-01,91.5270004272461,10.601473808288574,116.70820617675781,79.8731460571289,80.09425354003906,7.521404266357422,174.9641571044922,27.65999984741211,26.639999389648438,33.172603607177734,105.06761932373047,26.40468406677246,1427.31005859375
2020-07-02,91.53700256347656,10.650967597961426,116.93657684326172,80.46095275878906,79.84575653076172,7.560833930969238,175.46243286132812,27.850000381469727,26.829999923706055,33.81644058227539,105.57682800292969,26.742568969726562,1431.8599853515625
2020-07-06,91.5270004272461,10.660863876342773,116.84722137451172,81.03897094726562,79.8556900024414,7.600265026092529,178.21290588378906,28.68000030517578,26.93000030517578,35.13383865356445,107.85330963134766,27.32889747619629,1442.8800048828125
2020-07-07,91.5270004272461,10.710357666015625,116.9465103149414,80.50013732910156,78.33491516113281,7.590407371520996,176.82769775390625,28.559999465942383,27.079999923706055,34.747535705566406,106.94471740722656,26.97113800048828,1416.0
2020-07-08,91.5270004272461,10.690561294555664,116.81744384765625,80.71568298339844,78.25540161132812,7.590407371520996,177.74452209472656,29.25,27.010000228881836,35.64891052246094,108.30261993408203,27.289146423339844,1427.4000244140625
2020-07-09,91.5270004272461,10.730155944824219,116.97631072998047,80.5393295288086,77.81805419921875,7.580549716949463,176.83766174316406,29.68000030517578,26.989999771118164,35.807395935058594,108.741943359375,27.110267639160156,1398.9200439453125
2020-07-10,91.53700256347656,10.700460433959961,116.83729553222656,80.81364440917969,78.03672790527344,7.5509772300720215,177.83421325683594,29.799999237060547,27.020000457763672,35.63900375366211,109.29109191894531,27.239458084106445,1422.6800537109375
2020-07-13,91.53700256347656,10.740055084228516,116.84722137451172,80.3727798461914,77.07257843017578,7.57069206237793,177.05690002441406,28.420000076293945,27.040000915527344,35.331939697265625,107.03457641601562,27.12020492553711,1403.5699462890625
