Date,BIL,BNDX,CBFSX,GVI,HYG,ILTB,IYR,JEDAX,JKD,LDVIX,MDY,MUB,USCI,VEMAX,VIGRX,VISVX,VTIAX,^RUT
2016-01-28,87.11927032470703,47.66914749145508,7.9058685302734375,100.30401611328125,61.20106506347656,49.291988372802734,59.55642318725586,6.170517444610596,99.79877471923828,7.891048431396484,217.8890838623047,99.47535705566406,39.16999816894531,21.8535099029541,47.9638786315918,19.664199829101562,19.59844398498535,1003.27001953125
2016-01-29,87.13835144042969,47.82090759277344,7.922306537628174,100.51243591308594,61.40238571166992,49.557342529296875,60.8494873046875,6.178638935089111,102.1864013671875,8.189416885375977,225.04452514648438,99.60930633544922,39.43000030517578,22.683500289916992,49.04899215698242,20.286714553833008,20.027544021606445,1035.3800048828125
2016-02-01,87.1001968383789,47.81732177734375,7.897650718688965,100.3345718383789,61.037391662597656,49.40924072265625,60.85793685913086,6.170517444610596,102.63125610351562,8.283638000488281,224.70693969726562,99.38026428222656,39.459999084472656,22.551055908203125,49.1536979675293,20.268409729003906,19.99251937866211,1032.3900146484375
2016-02-02,87.1001968383789,47.89775466918945,7.938741683959961,100.6521987915039,60.60158920288086,49.96674346923828,60.21563720703125,6.146158695220947,100.497802734375,8.095194816589355,219.9241180419922,99.63970947265625,39.33000183105469,21.994787216186523,48.239933013916016,19.8381404876709,19.589691162109375,1008.8400268554688
2016-02-03,87.11927032470703,47.96923065185547,7.914085865020752,100.66129302978516,60.897308349609375,49.916812896728516,60.51143264770508,6.1542792320251465,100.95174407958984,7.843937397003174,221.45274353027344,99.72919464111328,39.56999969482422,22.0919132232666,48.37317657470703,19.99376678466797,19.67725944519043,1010.2999877929688
2016-02-04,87.13835144042969,47.96923065185547,7.922306537628174,100.87911987304688,60.7027702331543,49.6422233581543,60.57904815673828,6.162398815155029,101.29672241210938,7.788974761962891,223.0939178466797,99.8097152709961,39.43000030517578,22.462764739990234,48.4017333984375,20.149396896362305,19.799861907958984,1014.7899780273438
2016-02-05,87.13835144042969,47.978172302246094,7.922306537628174,100.89728546142578,60.235843658447266,49.916812896728516,59.2183723449707,6.170517444610596,99.32669830322266,7.207943439483643,218.34860229492188,99.89025115966797,39.43000030517578,22.3568058013916,46.96443557739258,19.764896392822266,19.545902252197266,985.6199951171875
2016-02-08,87.11927032470703,48.06755828857422,7.938741683959961,101.15142059326172,59.53542709350586,50.507591247558594,57.4774169921875,6.1380414962768555,98.21914672851562,7.0273518562316895,214.61618041992188,100.14971160888672,39.56999969482422,22.08308219909668,46.069698333740234,19.481107711791992,19.221887588500977,969.3400268554688
2016-02-09,87.13835144042969,48.094356536865234,7.914085865020752,101.02435302734375,59.30971908569336,50.44102096557617,56.54777526855469,6.121804237365723,98.32808685302734,6.9566850662231445,214.02536010742188,100.15864562988281,39.380001068115234,21.871171951293945,46.069698333740234,19.380403518676758,18.994203567504883,963.9000244140625
2016-02-10,87.11927032470703,48.040748596191406,7.938741683959961,101.02435302734375,59.224124908447266,50.45766830444336,56.843570709228516,6.121804237365723,98.30992889404297,7.074462413787842,214.53175354003906,100.18548583984375,39.38999938964844,21.897663116455078,46.241031646728516,19.380403518676758,19.01171875,963.47998046875
2016-02-11,87.13835144042969,48.112213134765625,7.922306537628174,101.19676971435547,58.82719039916992,50.4493522644043,56.00687789916992,6.105564594268799,96.93001556396484,7.168684005737305,211.54953002929688,100.33758544921875,39.5099983215332,21.517982482910156,45.86029052734375,19.10576629638672,18.687705993652344,953.719970703125
2016-02-12,87.11927032470703,47.906681060791016,7.889434337615967,100.88818359375,59.70661163330078,50.09987258911133,56.73369216918945,6.121804237365723,98.67308044433594,7.22364616394043,215.4508056640625,100.0870590209961,39.59000015258789,21.738731384277344,46.650325775146484,19.462797164916992,18.932905197143555,971.989990234375
2016-02-16,87.11927032470703,47.93350601196289,7.889434337615967,100.7248306274414,59.76106262207031,49.88352584838867,57.82391357421875,6.1380414962768555,100.45243835449219,7.427792549133301,220.07418823242188,100.14075469970703,39.529998779296875,22.259681701660156,47.56410217285156,19.847293853759766,19.309459686279297,995.7999877929688
2016-02-17,87.11927032470703,47.96923065185547,7.889434337615967,100.77021789550781,60.251373291015625,49.625579833984375,58.347896575927734,6.178638935089111,101.77789306640625,7.74186372756958,223.53468322753906,100.0065689086914,39.65999984741211,22.612865447998047,48.48740005493164,20.131088256835938,19.67725944519043,1011.1300048828125
