Date,BIL,IYR,JKD,MUB,VIGRX,VISVX,^RUT
2010-11-12,87.458740234375,37.672325134277344,54.842124938964844,79.11681365966797,26.96483612060547,12.329510688781738,719.27001953125
2010-11-15,87.458740234375,37.261051177978516,54.88253402709961,77.65597534179688,26.92010498046875,12.345845222473145,719.9400024414062
2010-11-16,87.458740234375,36.08894729614258,54.04227066040039,77.19461822509766,26.490671157836914,12.092721939086914,705.3400268554688
2010-11-17,87.458740234375,36.40424346923828,54.090763092041016,77.3022689819336,26.544349670410156,12.141712188720703,707.77001953125
2010-11-18,87.43965148925781,36.657859802246094,54.81789779663086,77.6406021118164,26.982730865478516,12.329510688781738,720.8400268554688
2010-11-19,87.43965148925781,36.82920837402344,54.987548828125,78.28643798828125,27.116931915283203,12.378501892089844,724.3599853515625
2010-11-22,87.43965148925781,36.90462112426758,54.898681640625,78.63241577148438,27.188499450683594,12.402999877929688,727.3300170898438
2010-11-23,87.43965148925781,36.64414596557617,54.17962646484375,78.71702575683594,26.794849395751953,12.272355079650879,719.9299926757812
2010-11-24,87.458740234375,37.35015869140625,54.82596206665039,78.30182647705078,27.269018173217773,12.533644676208496,736.530029296875
2010-11-26,87.458740234375,37.24049758911133,54.567447662353516,78.6401138305664,27.09903335571289,12.460158348083496,732.72998046875
2010-11-29,87.458740234375,37.21991729736328,54.48666000366211,78.28643798828125,27.036409378051758,12.45199203491211,731.9500122070312
2010-11-30,87.458740234375,37.07598114013672,54.08266830444336,78.70164489746094,26.85747718811035,12.370340347290039,727.010009765625
2010-12-01,87.43965148925781,37.357017517089844,55.27840805053711,78.28904724121094,27.447948455810547,12.623458862304688,743.1400146484375
2010-12-02,87.43965148925781,37.8642463684082,56.02170181274414,78.27363586425781,27.761075973510742,12.794930458068848,751.2000122070312
2010-12-03,87.458740234375,37.91908645629883,56.15096664428711,78.35848999023438,27.85054588317871,12.860254287719727,756.4199829101562
2010-12-06,87.43965148925781,37.939640045166016,55.97323989868164,78.25823211669922,27.8326473236084,12.892914772033691,760.8599853515625
2010-12-07,87.43965148925781,38.06302261352539,55.95705032348633,77.11688995361328,27.823701858520508,12.933738708496094,764.4199829101562
2010-12-08,87.43965148925781,37.49410629272461,56.16713333129883,76.53851318359375,27.868431091308594,12.941905975341797,764.0399780273438
2010-12-09,87.458740234375,37.08969497680664,56.32062911987305,76.71591186523438,27.922107696533203,12.990897178649902,767.6300048828125
2010-12-10,87.458740234375,37.47354507446289,56.61149978637695,76.49223327636719,28.047367095947266,13.129707336425781,776.8300170898438
2010-12-13,87.458740234375,37.56950759887695,56.56301498413086,76.36112976074219,28.02947425842285,13.080716133117676,772.0999755859375
2010-12-14,87.458740234375,37.185646057128906,56.5953369140625,75.03472900390625,28.056316375732422,13.072552680969238,771.6599731445312
2010-12-15,87.43965148925781,36.774383544921875,56.377201080322266,75.37403106689453,27.940013885498047,12.982732772827148,768.3599853515625
