Date,BIL,BNDX,IYR,MUB,VIGRX
2017-02-03,87.23944854736328,48.86831283569336,68.39176940917969,98.90135955810547,57.893043518066406
2017-02-06,87.27761840820312,48.82279586791992,68.16232299804688,99.06585693359375,57.81589889526367
2017-02-07,87.27761840820312,48.94115447998047,68.06526184082031,99.13899993896484,57.941253662109375
2017-02-08,87.27761840820312,49.04127883911133,68.5594482421875,99.340087890625,58.11481857299805
2017-02-09,87.27761840820312,49.05038833618164,68.77124786376953,99.10243225097656,58.41373062133789
2017-02-10,87.2585220336914,48.98666763305664,69.30072021484375,99.1207275390625,58.61622619628906
2017-02-13,87.2585220336914,48.98666763305664,69.53016662597656,99.047607421875,58.85728454589844
2017-02-14,87.27761840820312,48.9593505859375,69.14187622070312,98.78257751464844,59.05012893676758
2017-02-15,87.2585220336914,48.9593505859375,69.0801010131836,98.60890197753906,59.37797546386719
2017-02-16,87.2585220336914,49.02308654785156,69.40660858154297,98.85565185546875,59.281551361083984
2017-02-17,87.27761840820312,49.08679962158203,69.52134704589844,98.98365020751953,59.50333023071289
2017-02-21,87.2585220336914,48.99576950073242,70.39498901367188,98.98365020751953,59.8311653137207
2017-02-22,87.2585220336914,49.14143753051758,70.21849060058594,99.1207275390625,59.79259490966797
2017-02-23,87.2585220336914,49.223350524902344,70.5185317993164,99.2030029296875,59.6961669921875
2017-02-24,87.2585220336914,49.3690185546875,70.87152862548828,99.4954605102539,59.86973571777344
2017-02-27,87.2585220336914,49.35990905761719,71.2421646118164,99.36750030517578,59.975807189941406
2017-02-28,87.29666900634766,49.332603454589844,70.95976257324219,99.45890045166016,59.7733154296875
2017-03-01,87.26232147216797,49.27429962158203,70.7391586303711,99.13196563720703,60.535064697265625
2017-03-02,87.26232147216797,49.21962356567383,70.44794464111328,99.0861587524414,60.25543212890625
2017-03-03,87.28142547607422,49.228729248046875,70.28026580810547,98.96708679199219,60.303646087646484
2017-03-06,87.300537109375,49.2469482421875,69.95374298095703,98.93959045410156,60.13008117675781
2017-03-07,87.26232147216797,49.228729248046875,69.6537094116211,98.92129516601562,59.995086669921875
2017-03-08,87.26232147216797,49.09206008911133,68.58592224121094,98.75642395019531,59.927589416503906
2017-03-09,87.26232147216797,48.9918327331543,67.71226501464844,98.5732650756836,59.96615982055664
2017-03-10,87.28142547607422,48.89160919189453,67.54459381103516,98.67401123046875,60.17829895019531
2017-03-13,87.26232147216797,48.846046447753906,67.6504898071289,98.67401123046875,60.32292556762695
2017-03-14,87.26232147216797,48.9462890625,67.58870697021484,98.71064758300781,60.13972473144531
2017-03-15,87.28142547607422,49.137611389160156,68.83301544189453,99.02204895019531,60.660423278808594
2017-03-16,87.300537109375,49.000946044921875,68.71829223632812,98.95793151855469,60.583274841308594
2017-03-17,87.300537109375,48.95538330078125,69.00950622558594,99.01287078857422,60.55434036254883
2017-03-20,87.28142547607422,49.010066986083984,68.9830093383789,99.1410903930664,60.52540969848633
2017-03-21,87.300537109375,49.082942962646484,68.76241302490234,99.37005615234375,59.8311653137207
2017-03-22,87.300537109375,49.20139694213867,68.7977066040039,99.48912048339844,60.03365707397461
2017-03-23,87.28142547607422,49.17406463623047,69.30953216552734,99.56240844726562,59.943721771240234
2017-03-24,87.300537109375,49.21962356567383,69.26052856445312,99.62651824951172,59.96305847167969
2017-03-27,87.300537109375,49.2469482421875,68.78836059570312,99.78221130371094,60.001739501953125
2017-03-28,87.300537109375,49.2469482421875,69.09126281738281,99.71812438964844,60.369197845458984
2017-03-29,87.300537109375,49.374515533447266,69.3941650390625,99.9195785522461,60.562599182128906
2017-03-30,87.300537109375,49.33805847167969,69.59909057617188,99.7455825805664,60.591609954833984
2017-03-31,87.28142547607422,49.319847106933594,69.92872619628906,99.78221130371094,60.55292510986328
2017-04-03,87.2890625,49.47123336791992,69.9910888671875,99.84461212158203,60.4755744934082
2017-04-04,87.2890625,49.45297622680664,69.92872619628906,99.89964294433594,60.46590042114258
2017-04-05,87.2890625,49.49857711791992,69.9465560913086,99.9914321899414,60.31118392944336
2017-04-06,87.2890625,49.51680374145508,70.42765045166016,100.0648422241211,60.4368896484375
2017-04-07,87.2890625,49.52593994140625,70.50784301757812,100.12906646728516,60.42722702026367
2017-04-10,87.2890625,49.51680374145508,70.99784088134766,100.22081756591797,60.504573822021484
2017-04-11,87.30816650390625,49.5441780090332,71.38985443115234,100.36763000488281,60.38854217529297
2017-04-12,87.2890625,49.617130279541016,71.22948455810547,100.53279876708984,60.166133880615234
2017-04-13,87.30816650390625,49.680965423583984,71.0869369506836,100.60620880126953,59.88570785522461
2017-04-17,87.30816650390625,49.680965423583984,71.97786712646484,100.58790588378906,60.42722702026367
2017-04-18,87.32728576660156,49.77215576171875,72.14715576171875,100.89065551757812,60.369197845458984
2017-04-19,87.32728576660156,49.717445373535156,72.03130340576172,100.81724548339844,60.38854217529297
2017-04-20,87.32728576660156,49.662715911865234,72.07586669921875,100.69794464111328,60.823692321777344
2017-04-21,87.32728576660156,49.662715911865234,71.79077911376953,100.71631622314453,60.69797134399414
2017-04-24,87.30816650390625,49.63536071777344,71.16712188720703,100.47775268554688,61.27816390991211
2017-04-25,87.30816650390625,49.51680374145508,71.37202453613281,100.2300033569336,61.71331024169922
2017-04-26,87.32728576660156,49.535057067871094,70.89984130859375,100.30339050292969,61.69397735595703
2017-04-27,87.30816650390625,49.60799789428711,70.98002624511719,100.35845947265625,61.916385650634766
2017-04-28,87.34635925292969,49.56240463256836,70.32074737548828,100.32176971435547,61.94538879394531
2017-05-01,87.34064483642578,49.567893981933594,70.74839782714844,100.14064025878906,62.206485748291016
2017-05-02,87.321533203125,49.6500244140625,70.57018280029297,100.28772735595703,62.3611946105957
2017-05-03,87.321533203125,49.677406311035156,69.72380828857422,100.37047576904297,62.119449615478516
2017-05-04,87.34064483642578,49.5770149230957,69.42090606689453,100.34290313720703,62.206485748291016
2017-05-05,87.321533203125,49.595272064208984,70.089111328125,100.40727233886719,62.47724151611328
2017-05-08,87.34064483642578,49.52225112915039,69.68818664550781,100.37968444824219,62.52558898925781
2017-05-09,87.34064483642578,49.49486541748047,69.3139877319336,100.33370971679688,62.61262130737305
2017-05-10,87.35975646972656,49.53138732910156,69.68818664550781,100.43482208251953,62.64162826538086
2017-05-11,87.35975646972656,49.4583625793457,69.3139877319336,100.5267562866211,62.564273834228516
2017-05-12,87.34064483642578,49.60438919067383,69.12689971923828,100.69227600097656,62.63195037841797
2017-05-15,87.35975646972656,49.53138732910156,69.3763656616211,100.70144653320312,62.912384033203125
2017-05-16,87.35975646972656,49.53138732910156,68.98435974121094,100.83018493652344,62.912384033203125
2017-05-17,87.37884521484375,49.723045349121094,69.34964752197266,101.1519775390625,61.77134323120117
2017-05-18,87.37884521484375,49.75956344604492,69.53673553466797,101.26227569580078,62.1484489440918
2017-05-19,87.35975646972656,49.71392059326172,69.9465560913086,101.28070831298828,62.506248474121094
2017-05-22,87.37884521484375,49.677406311035156,70.1514663696289,101.30827331542969,62.893043518066406
2017-05-23,87.37884521484375,49.677406311035156,70.31183624267578,101.40938568115234,62.893043518066406
2017-05-24,87.35975646972656,49.70478820800781,70.78402709960938,101.44618225097656,63.18313217163086
2017-05-25,87.37884521484375,49.77781677246094,70.93549346923828,101.46458435058594,63.6182861328125
2017-05-26,87.3979721069336,49.887332916259766,70.4989242553711,101.55651092529297,63.65697479248047
2017-05-30,87.35975646972656,49.89645767211914,70.22274017333984,101.6668472290039,63.64729309082031
2017-05-31,87.35975646972656,49.9238395690918,70.24055480957031,101.85989379882812,63.68595886230469
2017-06-01,87.39225006103516,49.85716247558594,70.5256576538086,101.77332305908203,64.13078308105469
2017-06-02,87.37313842773438,49.86627960205078,71.2205810546875,102.0312271118164,64.57560729980469
2017-06-05,87.39225006103516,49.85716247558594,70.99784088134766,101.94833374023438,64.46923828125
2017-06-06,87.37313842773438,49.957637786865234,70.64146423339844,102.14175415039062,64.22749328613281
2017-06-07,87.41139221191406,49.930240631103516,70.93549346923828,102.13256072998047,64.40153503417969
2017-06-08,87.39225006103516,49.975894927978516,70.81965637207031,102.0128173828125,64.36286163330078
2017-06-09,87.41139221191406,49.994171142578125,71.27404022216797,101.9206771850586,63.67629623413086
2017-06-12,87.39225006103516,50.03070831298828,71.74622344970703,101.90229797363281,63.463565826416016
2017-06-13,87.41139221191406,49.994171142578125,71.8976821899414,101.87464141845703,63.87937545776367
2017-06-14,87.39225006103516,50.08552169799805,72.12931823730469,102.02201843261719,63.82135009765625
2017-06-15,87.39225006103516,50.012454986572266,72.37879180908203,101.90229797363281,63.65697479248047
2017-06-16,87.43048095703125,49.994171142578125,72.33424377441406,101.96675872802734,63.57959747314453
2017-06-19,87.41139221191406,50.012454986572266,72.4589614868164,101.90229797363281,64.26618957519531
2017-06-20,87.41139221191406,50.112937927246094,72.2184066772461,101.98515319824219,63.840694427490234
2017-06-21,87.43048095703125,50.12205505371094,71.9333267211914,101.97596740722656,64.09211730957031
2017-06-22,87.44961547851562,50.158592224121094,72.07586669921875,102.0128173828125,64.11732482910156
2017-06-23,87.43048095703125,50.12205505371094,72.36094665527344,102.06806945800781,64.27239227294922
